AAA25053.1,AFC75525.1
AAA25053.1,AFN21551.1
AAA25053.1,AHJ78622.1
AAA25053.1,AHA80960.1
AAA25053.1,AGA83484.1
AAA25053.1,AGE11905.1
AAA25053.1,AHA58207.1
AAA25053.1,AGK40892.1
AAA25053.1,AGK82336.1
AAA25053.1,AGL39384.1
AAA25053.1,AGW25367.1
AAA25053.1,AHA49909.1
AAA25053.1,AGZ20205.1
AAA25053.1,AAK82652.1
AAA25053.1,CAI29263.1
AAA25053.1,AAX56615.1
AAA25053.1,CAJ66089.1
AAA25053.1,AFS44742.1
AAA25053.1,ABO64442.1
AAA25053.1,AAZ98828.1
AAA25053.1,ABA06586.1
AAA25053.1,ABA06587.1
AAA25053.1,ABA06588.1
AAA25053.1,ABA06589.1
AAA25053.1,ABA06590.1
AAA25053.1,ABA60809.1
AAA25053.1,AAD43815.1
AAA25053.1,ABC54571.1
AAA25053.1,ABC58727.1
AAA25053.1,ABN49111.1
AAA25053.1,ABN49112.1
AAA25053.1,ABN49113.1
AAA25053.1,ABN49114.1
AAA25053.1,ABS72342.1
AAA25053.1,ABS72351.1
AAA25053.1,ABV72593.1
AAA25053.1,ABX71158.1
AAA25053.1,ABY56290.1
AAA25053.1,ACA09611.1
AAA25053.1,ACB73258.1
AAA25053.1,ACI22621.1
AAA25053.1,AAP03063.1
AAA25053.1,ACM04459.1
AAA25053.1,AAO66446.1
AAA25053.1,ACV53157.1
AAA25053.1,AAO53445.1
AAA25053.1,ADE08533.1
AAA25053.1,ADE58494.1
AAA25053.1,AAN39364.1
AAA25053.1,ADM25824.1
AAA25053.1,ADR66517.1
AAA25053.1,AEG79634.1
AAA25053.1,AEI83430.1
AAA25053.1,AAY51674.1
AAA25053.1,AEK48094.1
AAA25053.1,AEX99752.1
AAA25053.1,AFC60795.1
AAA25053.1,AFK93491.1
AAA25053.1,AFN88952.1
AAA25053.1,AAP33454.2
AAA25053.1,AFQ23954.1
AAA25053.1,AFQ23955.1
AAA25053.1,AFQ23956.1
AAA25053.1,AFQ23957.1
AAA25053.1,AFQ23958.1
AAA25053.1,AAY42633.1
AAA25053.1,AFQ23959.1
AAA25053.1,AFQ23960.1
AAA25053.1,AFQ23961.1
AAA25053.1,AFQ23962.1
AAA25053.1,AFQ23963.1
AAA25053.1,AFQ23964.1
AAA25053.1,AAP41108.1
AAA25053.1,AAF36719.1
AAA25053.1,AAF37209.2
AAA25053.1,AAP41944.1
AAA25053.1,AAF64386.1
AAA25053.1,AAG01039.1
AAA25053.1,AFQ23965.1
AAA25053.1,AFQ23966.1
AAA25053.1,AAG17550.1
AAA25053.1,AAG49894.1
AAA25053.1,AFQ23967.1
AAA25053.1,AFQ23968.1
AAA25053.1,AFQ23969.1
AAA25053.1,AFQ23970.1
AAA25053.1,AFQ32277.1
AAA25053.1,AFW16978.1
AAA25053.1,AHA80958.1
AAA25053.1,AHA80959.1
AAA25053.1,AHA80963.1
AAA25053.1,AIG51284.1
AAA25053.1,AIS67768.1
AAA25053.1,AIS67769.1
AAA25053.1,AJO16041.1
AAA25053.1,AAV66328.1
AAA25053.1,AAT75225.1
AAA25053.1,AJO16042.1
AAA25053.1,AAN04884.1
AAA25053.1,AJO16047.1
AAA25053.1,AKK23731.1
AAA25053.1,AKK23732.1
AAA25053.1,AAD37413.1
AAA25053.1,AKK23733.1
AAA25053.1,ALI16958.1
AAA25053.1,ANA06389.1
AAA25053.1,AAA87176.1
AAA25053.1,BAA84973.1
AAA25053.1,BAF95849.1
AAA25053.1,AAK64187.1
AAA25053.1,AAK69828.1
AAA25053.1,AAK69829.1
AAA25053.1,AAB37395.2
AAA25053.1,AAB51384.1
AAA25053.1,AAC98092.2
AAA25053.1,AAP82228.1
AAA25053.1,AAL40899.1
AAA25053.1,AAL68926.1
AAA25053.1,AAL79576.1
AAA25053.1,AAD37412.1
AAA25053.1,BAI94487.1
AAA25053.1,AAL82592.1
AAA25053.1,AAL82593.1
AAA25053.1,AAN04882.1
AAA25053.1,CEA29751.1
AAA25053.1,CAA39164.1
AAA25053.1,CAA66729.1
AAA25053.1,CAA66730.1
AAA25053.1,AAN04883.1
AAA25053.1,CEA29750.1
AAA25053.1,CDN33427.1
AAA25053.1,CCK86744.1
AAA25053.1,CAQ03505.1
AAA25053.1,CAI30649.2
AAA25053.1,CAQ03504.1
AAA25053.1,CAQ03503.1
AAA25053.1,CAP58292.1
AAA25053.1,CAP58291.1
AAA25053.1,CAP58290.1
AAA25053.1,CAI30650.2
AAA25053.1,CAI30651.2
AAA25053.1,CAJ47126.2
AAA25053.1,CAJ47127.2
AAA25053.1,CAJ47128.2
AAA25053.1,CAJ47129.2
AAA25053.1,CAJ47130.2
AAA25053.1,CAJ47131.2
AAA25053.1,ABN49110.1
AAA25053.1,CAB37325.2
AAA25053.1,CAJ47132.2
AAA25053.1,CAJ47133.2
AAA25053.1,CAJ47134.2
AAA25053.1,CAJ47135.2
AAA25053.1,CAJ47136.2
AAA25053.1,CAJ47137.2
AAA25053.1,AAS98184.1
AAA25053.1,ABH04327.1
AAA25053.1,ADU15837.1
AAA25053.1,AEJ08681.1
AAA25053.1,AHA80962.1
AAA25053.1,AFQ23953.1
AAA25740.1,AAB19430.2
AAA25740.1,AAD19217.1
AAA25740.1,AAG23870.1
AAA25740.1,AAK96394.1
AAA25740.1,BAA02497.1
AAA25740.1,AAC09012.1
AAA25740.1,AAM74565.1
AAA25740.1,AAP22374.1
AAA72077.1,AAB39956.1
AAA72077.1,AAB59737.1
AAA72077.1,AAC05975.1
AAA72077.1,AAC32889.2
AAA72077.1,ADR71220.1
AAA72077.1,AEG64812.1
AAA72077.1,AAD22538.1
AAA72077.1,AAD22539.1
AAA72077.1,AAD33116.2
AAA72077.1,AEK48085.1
AAA72077.1,AEL17198.1
AAA72077.1,AAF05612.1
AAA72077.1,AEL79515.1
AAA72077.1,AEL88240.1
AAA72077.1,AAF19151.1
AAA72077.1,AFC75523.1
AAA72077.1,AFC75524.1
AAA72077.1,AFC75525.1
AAA72077.1,AFN21551.1
AAA72077.1,AAK17194.1
AAA72077.1,AAK30619.1
AAA72077.1,AGA83484.1
AAA72077.1,AAL03985.1
AAA72077.1,AGW25367.1
AAA72077.1,AAL29433.1
AAA72077.1,AGZ20205.1
AAA72077.1,AHA49909.1
AAA72077.1,AHA58207.1
AAA72077.1,BAB16308.1
AAA72077.1,AAL29434.1
AAA72077.1,CAA38429.1
AAA72077.1,AAL29435.1
AAA72077.1,AAL29436.1
AAA72077.1,AAL68923.1
AAA72077.1,CAA41038.1
AAA72077.1,AAL77062.1
AAA72077.1,AAM15527.1
AAA72077.1,CAA45828.1
AAA72077.1,CAA46344.1
AAA72077.1,CAA46345.1
AAA72077.1,CAA46346.1
AAA72077.1,CAA64682.1
AAA72077.1,CAA65888.1
AAA72077.1,CAA71323.1
AAA72077.1,AAM18924.1
AAA72077.1,AAM22276.1
AAA72077.1,CAA71324.1
AAA72077.1,CAA73933.1
AAA72077.1,CAA74912.2
AAA72077.1,CAA76793.1
AAA72077.1,CAA76794.1
AAA72077.1,AAN04881.1
AAA72077.1,AAO85882.1
AAA72077.1,AAQ01671.1
AAA72077.1,CAA76795.1
AAA72077.1,CAA76796.1
AAA72077.1,AAQ98890.1
AAA72077.1,AAR10958.1
AAA72077.1,CAC43229.1
AAA72077.1,CAC43230.1
AAA72077.1,CAC85660.1
AAA72077.1,CAC85661.1
AAA72077.1,AAS19171.1
AAA72077.1,AAS79107.1
AAA72077.1,AAS89982.1
AAA72077.1,AAS89983.1
AAA72077.1,AAS89984.1
AAA72077.1,CAJ66089.1
AAA72077.1,CAL08007.1
AAA72077.1,CAQ00120.1
AAA72077.1,AAV83795.1
AAA72077.1,AAW47922.1
AAA72077.1,AAW66604.1
AAA72077.1,AAX56615.1
AAA72077.1,CBX53726.1
AAA72077.1,AAZ14083.2
AAA72077.1,AAZ14084.2
AAA72077.1,CDR98216.1
AAA72077.1,ABB84515.1
AAA72077.1,CTD69961.1
AAA72077.1,ABB97007.1
AAA72077.1,ABC96711.1
AAA72077.1,ABD60314.1
AAA72077.1,ADM61585.1
AAA72077.1,ABG77582.1
AAA72077.1,ADA79630.1
AAA72077.1,KLG19745.1
AAA72077.1,ABI74447.1
AAA72077.1,ABI74448.1
AAA72077.1,ACR22829.1
AAA72077.1,ABM54869.1
AAA72077.1,ABM54870.1
AAA72077.1,ABO64442.1
AAA72077.1,ACP18864.1
AAA72077.1,ACO07310.1
AAA72077.1,ACF32746.1
AAA72077.1,ACJ43254.1
AAA72077.1,ACJ04051.1
AAA72077.1,AAT46414.1
AAA72077.1,ABX71157.1
AAA72077.1,ABQ00181.1
AAA72077.1,ABI81768.1
AAA72077.1,AAC32891.1
AAA72077.1,ADB90239.1
AAA72077.1,ADL13944.1
AAA72077.1,AAC72362.1
AAA72077.1,AAF01046.1
AAA72077.1,AAZ23494.1
AAA72077.1,CDN33426.1
AAA72077.1,CCA61905.1
AAA72077.1,AAY85632.1
AAA72077.1,CBJ06718.1
AAA72077.1,ACI25375.1
AAA72077.1,CAO98721.1
AAA72077.1,AAT46413.1
AAA72077.1,AAT45742.1
AAA72077.1,CAJ32372.1
AAA72077.1,CAJ17558.1
AAA72077.1,CAI29263.1
AAA72077.1,CAG34105.1
AAA72077.1,CAG25427.1
AAA72077.1,CAD24670.1
AAA72077.1,AAR89359.1
AAA72077.1,AAF05611.1
AAA72077.1,CAC67290.1
AAA72077.1,AAR89358.1
AAA72077.1,AAR84298.1
AAA72077.1,CAB92324.1
AAA72077.1,AAF05613.1
AAA72077.1,AAQ93490.1
AAA72077.1,AAM61953.1
AAA72077.1,AAM61952.1
AAA72077.1,AAF05614.1
AAA72077.1,AAM52215.1
AAA72077.1,AAM52207.1
AAA72077.1,AET99222.1
AAA72077.1,AAF66653.1
AAA72077.1,AAG44570.1
AAA72077.1,AAK14792.1
AAA72077.1,AAK85243.1
AAA72077.1,AAK85244.1
AAA72077.1,AAK85245.1
AAA72077.1,AAM28884.1
AAA72077.1,CAA71322.1
AAA72077.1,AFS44742.1
AAA72077.1,AAK82652.1
AAA72077.1,AGE11905.1
AAA72077.1,ADP20705.1
AAA72077.1,AGK40892.1
AAA72077.1,AGL39384.1
AAA72077.1,AHA80960.1
AAA72077.1,AIF78090.1
AAA72077.1,AIS39742.1
AAA72077.1,AIW68620.1
AAA72077.1,AJO16045.1
AAA72077.1,BAL68178.1
AAA72077.1,AKA60778.1
AAA72077.1,AMD11804.1
AAA72077.1,AHJ78622.1
AAA72077.1,AGK82336.1
AAA72077.1,AJO16044.1
AAA72077.1,AAQ93491.1
AAA72077.1,AAT75225.1
AAA72077.1,AFW16978.1
AAA72077.1,CAJ47127.2
AAA72077.1,AAG17550.1
AAA72077.1,AAF64386.1
AAA72077.1,AJO16047.1
AAA72077.1,AAA87176.1
AAA72077.1,ACI22621.1
AAA72077.1,ACM04459.1
AAA72077.1,ACB73258.1
AAA72077.1,ACA09611.1
AAA72077.1,ABY56290.1
AAA72077.1,ABX71158.1
AAA72077.1,ABV72593.1
AAA72077.1,ABS72351.1
AAA72077.1,ABS72342.1
AAA72077.1,ABN49114.1
AAA72077.1,ABN49113.1
AAA72077.1,ABN49112.1
AAA72077.1,ABN49111.1
AAA72077.1,ABN49110.1
AAA72077.1,ABC58727.1
AAA72077.1,ABC54571.1
AAA72077.1,ABA60809.1
AAA72077.1,ABA06590.1
AAA72077.1,ABA06587.1
AAA72077.1,ABA06586.1
AAA72077.1,AAZ98828.1
AAA72077.1,AAY51674.1
AAA72077.1,BAI94487.1
AAA72077.1,AAY42633.1
AAA72077.1,CAA39164.1
AAA72077.1,AAV66328.1
AAA72077.1,AAP82228.1
AAA72077.1,AAP41944.1
AAA72077.1,AAP41108.1
AAA72077.1,AAP33454.2
AAA72077.1,AAP03063.1
AAA72077.1,AAO66446.1
AAA72077.1,AAO53445.1
AAA72077.1,CAA66729.1
AAA72077.1,AAN39364.1
AAA72077.1,AAN04884.1
AAA72077.1,AAN04883.1
AAA72077.1,AAN04882.1
AAA72077.1,ACV53157.1
AAA72077.1,AAL82593.1
AAA72077.1,AAL82592.1
AAA72077.1,CAA66730.1
AAA72077.1,AAL68926.1
AAA72077.1,AAL40899.1
AAA72077.1,AAK69829.1
AAA72077.1,AAK69828.1
AAA72077.1,AAG49894.1
AAA72077.1,AAG01039.1
AAA72077.1,AAF37209.2
AAA72077.1,AAF36719.1
AAA72077.1,BAF95849.1
AAA72077.1,AAD43815.1
AAA72077.1,AAD37413.1
AAA72077.1,AAD37412.1
AAA72077.1,AAC98092.2
AAA72077.1,AAB51384.1
AAA72077.1,AAB37395.2
AAA72077.1,ADE08533.1
AAA72077.1,ADE58494.1
AAA72077.1,CAB37325.2
AAA72077.1,CAI30649.2
AAA72077.1,CAI30650.2
AAA72077.1,BAA84973.1
AAA72077.1,CAI30651.2
AAA72077.1,ADM25824.1
AAA72077.1,CAJ47126.2
AAA72077.1,ADR66517.1
AAA72077.1,CAJ47128.2
AAA72077.1,AEG79634.1
AAA72077.1,AEI83430.1
AAA72077.1,AEK48094.1
AAA72077.1,AEX99752.1
AAA72077.1,AFC60795.1
AAA72077.1,AFK93491.1
AAA72077.1,CAJ47129.2
AAA72077.1,AFN88952.1
AAA72077.1,ANA06389.1
AAA72077.1,CAJ47130.2
AAA72077.1,CAJ47131.2
AAA72077.1,CAJ47132.2
AAA72077.1,CAJ47133.2
AAA72077.1,CAJ47134.2
AAA72077.1,CAJ47135.2
AAA72077.1,AFQ23954.1
AAA72077.1,CAJ47136.2
AAA72077.1,AFQ23955.1
AAA72077.1,CAJ47137.2
AAA72077.1,CAP58290.1
AAA72077.1,CAP58291.1
AAA72077.1,CAP58292.1
AAA72077.1,CAQ03503.1
AAA72077.1,CAQ03504.1
AAA72077.1,CAQ03505.1
AAA72077.1,AFQ23956.1
AAA72077.1,AFQ23957.1
AAA72077.1,CCK86744.1
AAA72077.1,CDN33427.1
AAA72077.1,CEA29750.1
AAA72077.1,ABA06589.1
AAA72077.1,ABA06588.1
AAA72077.1,AAL79576.1
AAA72077.1,AAK64187.1
AAA72077.1,AFQ23958.1
AAA72077.1,AFQ23959.1
AAA72077.1,AFQ23960.1
AAA72077.1,AFQ23961.1
AAA72077.1,AFQ23962.1
AAA72077.1,AFQ23963.1
AAA72077.1,AFQ23964.1
AAA72077.1,AFQ23970.1
AAA72077.1,AFQ23969.1
AAA72077.1,AFQ23968.1
AAA72077.1,AFQ23967.1
AAA72077.1,AFQ23966.1
AAA72077.1,AFQ23965.1
AAA72077.1,AKK23731.1
AAA72077.1,AKK23732.1
AAA72077.1,AKK23733.1
AAA72077.1,AFQ32277.1
AAA72077.1,AHA80958.1
AAA72077.1,AHA80959.1
AAA72077.1,AHA80963.1
AAA72077.1,AIG51284.1
AAA72077.1,AIS67768.1
AAA72077.1,AIS67769.1
AAA72077.1,CEA29751.1
AAA72077.1,AJO16041.1
AAA72077.1,ALI16958.1
AAA72077.1,AJO16042.1
AAA72077.1,AFQ23953.1
AAA72077.1,AAZ04368.1
AAA72077.1,AAS98184.1
AAA72077.1,ABH04327.1
AAA72077.1,ADU15837.1
AAA72077.1,AEJ08681.1
AAA72077.1,AHA80962.1
AAA72077.1,AFI72872.1
AAA83417.1,ALG65432.1
AAA83417.1,AAD12233.1
AAA83417.1,ALC76097.1
AAA83417.1,ALX18471.1
AAA83417.1,AFR53898.2
AAA83417.1,BAQ55593.2
AAA83417.1,AAB58555.1
AAA83417.1,CAD32564.1
AAA83417.1,CAD32565.1
AAA83417.1,CAG15145.1
AAA83417.1,ALC76100.1
AAA83417.1,ALC76099.1
AAA87176.1,AAT75225.1
AAA87176.1,ACI22621.1
AAA87176.1,AJO16047.1
AAA87176.1,CAJ47127.2
AAA87176.1,AAK64187.1
AAA87176.1,AAG17550.1
AAA87176.1,AAF64386.1
AAA87176.1,CAQ03503.1
AAA87176.1,CAP58292.1
AAA87176.1,CAP58291.1
AAA87176.1,AAD37413.1
AAA87176.1,AAD43815.1
AAA87176.1,AAF36719.1
AAA87176.1,CAJ47137.2
AAA87176.1,CAQ03504.1
AAA87176.1,AAG01039.1
AAA87176.1,AAD37412.1
AAA87176.1,AAG49894.1
AAA87176.1,AAC98092.2
AAA87176.1,AAK69828.1
AAA87176.1,AAK69829.1
AAA87176.1,AAL40899.1
AAA87176.1,AAL68926.1
AAA87176.1,AAL79576.1
AAA87176.1,AAL82592.1
AAA87176.1,CAJ47136.2
AAA87176.1,AAN04882.1
AAA87176.1,AAN04883.1
AAA87176.1,AAN04884.1
AAA87176.1,AAN39364.1
AAA87176.1,AAO53445.1
AAA87176.1,AAO66446.1
AAA87176.1,AAP03063.1
AAA87176.1,CAJ47135.2
AAA87176.1,CAJ47134.2
AAA87176.1,CAJ47133.2
AAA87176.1,CAJ47132.2
AAA87176.1,CAJ47130.2
AAA87176.1,CAJ47129.2
AAA87176.1,AAB51384.1
AAA87176.1,CAJ47126.2
AAA87176.1,CAI30651.2
AAA87176.1,CAI30649.2
AAA87176.1,CAB37325.2
AAA87176.1,AAP33454.2
AAA87176.1,CAA66730.1
AAA87176.1,CAA66729.1
AAA87176.1,CAA39164.1
AAA87176.1,BAI94487.1
AAA87176.1,BAF95849.1
AAA87176.1,BAA84973.1
AAA87176.1,AAP41108.1
AAA87176.1,AAP41944.1
AAA87176.1,ANA06389.1
AAA87176.1,ALI16958.1
AAA87176.1,AKK23733.1
AAA87176.1,AKK23732.1
AAA87176.1,AKK23731.1
AAA87176.1,CCK86744.1
AAA87176.1,AJO16042.1
AAA87176.1,AJO16041.1
AAA87176.1,AIS67769.1
AAA87176.1,AIS67768.1
AAA87176.1,AHA80963.1
AAA87176.1,AHA80962.1
AAA87176.1,AHA80959.1
AAA87176.1,AHA80958.1
AAA87176.1,AFW16978.1
AAA87176.1,AFQ32277.1
AAA87176.1,AFQ23969.1
AAA87176.1,AFQ23968.1
AAA87176.1,AFQ23967.1
AAA87176.1,AFQ23966.1
AAA87176.1,AFQ23965.1
AAA87176.1,AFQ23964.1
AAA87176.1,AFQ23963.1
AAA87176.1,AFQ23962.1
AAA87176.1,AFQ23961.1
AAA87176.1,AFQ23960.1
AAA87176.1,AFQ23959.1
AAA87176.1,AFQ23958.1
AAA87176.1,AFQ23957.1
AAA87176.1,AFQ23956.1
AAA87176.1,AFQ23955.1
AAA87176.1,AFQ23954.1
AAA87176.1,AFQ23953.1
AAA87176.1,AFN88952.1
AAA87176.1,AFK93491.1
AAA87176.1,AFC60795.1
AAA87176.1,AEK48094.1
AAA87176.1,AEI83430.1
AAA87176.1,AEG79634.1
AAA87176.1,ADU15837.1
AAA87176.1,ADR66517.1
AAA87176.1,ADM25824.1
AAA87176.1,ADE58494.1
AAA87176.1,ADE08533.1
AAA87176.1,AAB37395.2
AAA87176.1,ACB73258.1
AAA87176.1,ABY56290.1
AAA87176.1,ABV72593.1
AAA87176.1,ABS72351.1
AAA87176.1,ABS72342.1
AAA87176.1,ABN49114.1
AAA87176.1,ABN49113.1
AAA87176.1,ABN49112.1
AAA87176.1,ABN49111.1
AAA87176.1,ABN49110.1
AAA87176.1,ABH04327.1
AAA87176.1,ABC54571.1
AAA87176.1,ABA60809.1
AAA87176.1,ABA06590.1
AAA87176.1,ABA06589.1
AAA87176.1,ABA06588.1
AAA87176.1,ABA06587.1
AAA87176.1,ABA06586.1
AAA87176.1,AAZ98828.1
AAA87176.1,AAY42633.1
AAA87176.1,AAV66328.1
AAA87176.1,CDN33427.1
AAA87176.1,AAP82228.1
AAA87176.1,AAS98184.1
AAA87176.1,ABX71158.1
AAA87176.1,AAF37209.2
AAA87176.1,AAL82593.1
AAA87176.1,CAJ47131.2
AAA87176.1,AFQ23970.1
AAA87176.1,AEX99752.1
AAA87176.1,AEJ08681.1
AAA87176.1,ACV53157.1
AAA87176.1,AAY51674.1
AAA87176.1,ABC58727.1
AAA87176.1,ACA09611.1
AAA87176.1,AIG51284.1
AAA87176.1,CAP58290.1
AAA87176.1,CAQ03505.1
AAA87176.1,CEA29750.1
AAA87176.1,CEA29751.1
AAA87176.1,CAI30650.2
AAA87176.1,ACM04459.1
AAA87176.1,CAJ47128.2
AAA87176.1,AAL77062.1
AAA87176.1,KLG19745.1
AAA87176.1,CDR98216.1
AAA87176.1,CDN33426.1
AAA87176.1,CCA61905.1
AAA87176.1,CBJ06718.1
AAA87176.1,CAQ00120.1
AAA87176.1,CAO98721.1
AAA87176.1,CAA74912.2
AAA87176.1,CAA76793.1
AAA87176.1,CAC67290.1
AAA87176.1,CAA76794.1
AAA87176.1,CAA73933.1
AAA87176.1,CAC85660.1
AAA87176.1,CAA71324.1
AAA87176.1,CAA71323.1
AAA87176.1,CAA71322.1
AAA87176.1,CAA65888.1
AAA87176.1,CAA46346.1
AAA87176.1,CAA46345.1
AAA87176.1,CAA46344.1
AAA87176.1,CAA45828.1
AAA87176.1,CAA76795.1
AAA87176.1,CAA41038.1
AAA87176.1,CAA38429.1
AAA87176.1,CAL08007.1
AAA87176.1,CAJ66089.1
AAA87176.1,CAJ32372.1
AAA87176.1,CAJ17558.1
AAA87176.1,CAI29263.1
AAA87176.1,BAL68178.1
AAA87176.1,CAA76796.1
AAA87176.1,BAB16308.1
AAA87176.1,CAG34105.1
AAA87176.1,AMD11804.1
AAA87176.1,CAG25427.1
AAA87176.1,CAC85661.1
AAA87176.1,CAD24670.1
AAA87176.1,AJO16045.1
AAA87176.1,AJO16044.1
AAA87176.1,AIW68620.1
AAA87176.1,AIS39742.1
AAA87176.1,AHJ78622.1
AAA87176.1,AHA80960.1
AAA87176.1,AHA58207.1
AAA87176.1,AHA49909.1
AAA87176.1,AGZ20205.1
AAA87176.1,AGW25367.1
AAA87176.1,AGL39384.1
AAA87176.1,CAB92324.1
AAA87176.1,AGK82336.1
AAA87176.1,AGK40892.1
AAA87176.1,AAB39956.1
AAA87176.1,AAB59737.1
AAA87176.1,AAC05975.1
AAA87176.1,AAC32889.2
AAA87176.1,AAC32891.1
AAA87176.1,AAC72362.1
AAA87176.1,AAD22538.1
AAA87176.1,AAD22539.1
AAA87176.1,AAD33116.2
AAA87176.1,AAF01046.1
AAA87176.1,AGA83484.1
AAA87176.1,AAF05611.1
AAA87176.1,AAF05613.1
AAA87176.1,AAF19151.1
AAA87176.1,AFS44742.1
AAA87176.1,AFN21551.1
AAA87176.1,AAF66653.1
AAA87176.1,AAG44570.1
AAA87176.1,AAK14792.1
AAA87176.1,AAK17194.1
AAA87176.1,AAK30619.1
AAA87176.1,AAK82652.1
AAA87176.1,AAK85243.1
AAA87176.1,AAK85245.1
AAA87176.1,AAL03985.1
AAA87176.1,AAL29436.1
AAA87176.1,AAL68923.1
AAA87176.1,AAM18924.1
AAA87176.1,AAM22276.1
AAA87176.1,AAM28884.1
AAA87176.1,AAM52207.1
AAA87176.1,AAM52215.1
AAA87176.1,AAM61952.1
AAA87176.1,AAM61953.1
AAA87176.1,CAC43230.1
AAA87176.1,AAN04881.1
AAA87176.1,CAC43229.1
AAA87176.1,AAO85882.1
AAA87176.1,AAQ01671.1
AAA87176.1,AAQ93490.1
AAA87176.1,AAQ93491.1
